Method,Name,Error,Occurrences
POST,/api/shipping/confirm/anonymous-334,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-564/Watson/2,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/update/anonymous-564/Watson/2,1
GET,/api/cart/update/anonymous-369/EMM/2,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/update/anonymous-369/EMM/2,1
GET,/api/cart/cart/anonymous-614,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/cart/anonymous-614,1
GET,/api/cart/update/anonymous-615/UHJ/2,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/update/anonymous-615/UHJ/2,1
POST,/api/payment/pay/anonymous-62,429 Client Error: TOO MANY REQUESTS for url: http://20.90.153.187/api/payment/pay/anonymous-62,1
GET,/api/shipping/cities/at,504 Server Error: Gateway Time-out for url: http://20.90.153.187/api/shipping/cities/at,2
GET,/api/cart/add/anonymous-573/Watson/1,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-604,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/cart/anonymous-604,1
GET,/api/cart/add/anonymous-948/UHJ/1,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-498/RED/2,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-438,404 Client Error: NOT FOUND for url: http://20.90.153.187/api/payment/pay/anonymous-438,1
GET,/api/shipping/calc/5092884,504 Server Error: Gateway Time-out for url: http://20.90.153.187/api/shipping/calc/5092884,1
GET,/api/shipping/calc/3367347,Remote end closed connection without response,1
GET,/api/shipping/cities/de,504 Server Error: Gateway Time-out for url: http://20.90.153.187/api/shipping/cities/de,5
GET,/api/shipping/calc/4580307,504 Server Error: Gateway Time-out for url: http://20.90.153.187/api/shipping/calc/4580307,1
PUT,/api/ratings/api/rate/EMM/2,Remote end closed connection without response,1
POST,/api/shipping/confirm/anonymous-772,404 Client Error:  for url: http://20.90.153.187/api/shipping/confirm/anonymous-772,1
POST,/api/shipping/confirm/anonymous-463,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-1059/SHCE/2,Remote end closed connection without response,1
GET,/api/shipping/calc/3438205,504 Server Error: Gateway Time-out for url: http://20.90.153.187/api/shipping/calc/3438205,1
GET,/api/cart/update/anonymous-541/SHCE/2,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-661/Watson/1,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-551,429 Client Error: TOO MANY REQUESTS for url: http://20.90.153.187/api/payment/pay/anonymous-551,1
GET,/api/cart/add/anonymous-647/SHCE/1,Remote end closed connection without response,2
GET,/api/cart/add/anonymous-632/Watson/1,Remote end closed connection without response,1
GET,/api/shipping/cities/no,504 Server Error: Gateway Time-out for url: http://20.90.153.187/api/shipping/cities/no,4
GET,/api/cart/add/anonymous-839/SHCE/1,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-369/SHCE/2,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/update/anonymous-369/SHCE/2,1
PUT,/api/ratings/api/rate/RED/5,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-509,429 Client Error: TOO MANY REQUESTS for url: http://20.90.153.187/api/payment/pay/anonymous-509,1
POST,/api/shipping/confirm/anonymous-662,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-400/HPTD/1,Remote end closed connection without response,1
GET,/api/shipping/calc/3398074,504 Server Error: Gateway Time-out for url: http://20.90.153.187/api/shipping/calc/3398074,1
GET,/api/cart/update/anonymous-400/SHCE/2,Remote end closed connection without response,1
GET,/api/shipping/cities/us,Remote end closed connection without response,2
GET,/api/shipping/cities/cz,Remote end closed connection without response,2
POST,/api/payment/pay/anonymous-43,429 Client Error: TOO MANY REQUESTS for url: http://20.90.153.187/api/payment/pay/anonymous-43,1
GET,/api/user/uniqueid,Remote end closed connection without response,35
GET,/api/shipping/calc/3437750,Remote end closed connection without response,1
POST,/api/shipping/confirm/anonymous-418,Remote end closed connection without response,1
GET,/api/shipping/calc/4584277,Remote end closed connection without response,1
POST,/api/shipping/confirm/anonymous-609,404 Client Error:  for url: http://20.90.153.187/api/shipping/confirm/anonymous-609,1
GET,/api/shipping/calc/4584250,504 Server Error: Gateway Time-out for url: http://20.90.153.187/api/shipping/calc/4584250,1
GET,/api/cart/cart/anonymous-733,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/cart/anonymous-733,1
GET,/api/shipping/calc/3982196,504 Server Error: Gateway Time-out for url: http://20.90.153.187/api/shipping/calc/3982196,1
GET,/api/cart/add/anonymous-884/HPTD/1,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-711,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/cart/anonymous-711,1
GET,/api/cart/cart/anonymous-454,Remote end closed connection without response,1
GET,/api/shipping/cities/fi,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-768/EMM/2,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/update/anonymous-768/EMM/2,1
GET,/api/cart/update/anonymous-363/Watson/2,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/update/anonymous-363/Watson/2,1
GET,/api/cart/update/anonymous-530/RED/2,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/update/anonymous-530/RED/2,1
POST,/api/shipping/confirm/anonymous-532,404 Client Error:  for url: http://20.90.153.187/api/shipping/confirm/anonymous-532,1
GET,/api/cart/update/anonymous-540/SHCE/2,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/update/anonymous-540/SHCE/2,1
POST,/api/payment/pay/anonymous-37,429 Client Error: TOO MANY REQUESTS for url: http://20.90.153.187/api/payment/pay/anonymous-37,1
GET,/api/cart/update/anonymous-759/EMM/2,Remote end closed connection without response,1
POST,/api/shipping/confirm/anonymous-701,404 Client Error:  for url: http://20.90.153.187/api/shipping/confirm/anonymous-701,1
PUT,/api/ratings/api/rate/Watson/4,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-897,Remote end closed connection without response,1
GET,/api/shipping/calc/5354076,504 Server Error: Gateway Time-out for url: http://20.90.153.187/api/shipping/calc/5354076,1
POST,/api/payment/pay/anonymous-36,429 Client Error: TOO MANY REQUESTS for url: http://20.90.153.187/api/payment/pay/anonymous-36,1
POST,/api/shipping/confirm/anonymous-730,Remote end closed connection without response,1
GET,/api/shipping/cities/ro,504 Server Error: Gateway Time-out for url: http://20.90.153.187/api/shipping/cities/ro,3
GET,/api/cart/update/anonymous-825/EPE/2,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/update/anonymous-825/EPE/2,1
POST,/api/payment/pay/anonymous-598,Remote end closed connection without response,1
GET,/api/ratings/api/fetch/Watson,Remote end closed connection without response,15
POST,/api/payment/pay/anonymous-610,500 Server Error: INTERNAL SERVER ERROR for url: http://20.90.153.187/api/payment/pay/anonymous-610,1
POST,/api/shipping/confirm/anonymous-355,404 Client Error:  for url: http://20.90.153.187/api/shipping/confirm/anonymous-355,1
GET,/api/shipping/calc/3438145,504 Server Error: Gateway Time-out for url: http://20.90.153.187/api/shipping/calc/3438145,1
POST,/api/payment/pay/anonymous-791,500 Server Error: INTERNAL SERVER ERROR for url: http://20.90.153.187/api/payment/pay/anonymous-791,1
GET,/api/shipping/calc/5080383,504 Server Error: Gateway Time-out for url: http://20.90.153.187/api/shipping/calc/5080383,1
GET,/api/cart/cart/anonymous-751,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/cart/anonymous-751,1
GET,/api/cart/add/anonymous-558/HPTD/1,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-819,500 Server Error: INTERNAL SERVER ERROR for url: http://20.90.153.187/api/payment/pay/anonymous-819,1
GET,/api/cart/update/anonymous-473/HPTD/2,Remote end closed connection without response,1
GET,/api/shipping/calc/3995821,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-415,500 Server Error: INTERNAL SERVER ERROR for url: http://20.90.153.187/api/payment/pay/anonymous-415,1
POST,/api/shipping/confirm/anonymous-695,404 Client Error:  for url: http://20.90.153.187/api/shipping/confirm/anonymous-695,1
GET,/api/cart/cart/anonymous-521,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/cart/anonymous-521,1
GET,/api/shipping/calc/5357813,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-695,500 Server Error: INTERNAL SERVER ERROR for url: http://20.90.153.187/api/payment/pay/anonymous-695,1
POST,/api/shipping/confirm/anonymous-333,404 Client Error:  for url: http://20.90.153.187/api/shipping/confirm/anonymous-333,1
GET,/api/shipping/calc/3918213,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-723/RMC/2,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/update/anonymous-723/RMC/2,1
GET,/api/cart/update/anonymous-520/EPE/2,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/update/anonymous-520/EPE/2,1
GET,/api/shipping/calc/4176215,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-574,429 Client Error: TOO MANY REQUESTS for url: http://20.90.153.187/api/payment/pay/anonymous-574,1
GET,/api/cart/add/anonymous-490/RMC/1,Remote end closed connection without response,1
POST,/api/shipping/confirm/anonymous-793,Remote end closed connection without response,1
POST,/api/shipping/confirm/anonymous-356,404 Client Error:  for url: http://20.90.153.187/api/shipping/confirm/anonymous-356,1
POST,/api/shipping/confirm/anonymous-738,Remote end closed connection without response,1
GET,/api/shipping/calc/5345695,504 Server Error: Gateway Time-out for url: http://20.90.153.187/api/shipping/calc/5345695,1
GET,/api/cart/cart/anonymous-631,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/cart/anonymous-631,1
GET,/api/shipping/calc/3367472,504 Server Error: Gateway Time-out for url: http://20.90.153.187/api/shipping/calc/3367472,1
GET,/api/cart/update/anonymous-650/UHJ/2,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/update/anonymous-650/UHJ/2,1
GET,/api/cart/update/anonymous-602/EMM/2,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-730/SHCE/1,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-815,Remote end closed connection without response,1
GET,/api/shipping/calc/4572486,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-497,429 Client Error: TOO MANY REQUESTS for url: http://20.90.153.187/api/payment/pay/anonymous-497,1
POST,/api/payment/pay/anonymous-374,429 Client Error: TOO MANY REQUESTS for url: http://20.90.153.187/api/payment/pay/anonymous-374,1
POST,/api/payment/pay/anonymous-371,500 Server Error: INTERNAL SERVER ERROR for url: http://20.90.153.187/api/payment/pay/anonymous-371,1
GET,/api/shipping/cities/bg,Remote end closed connection without response,3
PUT,/api/ratings/api/rate/HPTD/1,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-359,500 Server Error: INTERNAL SERVER ERROR for url: http://20.90.153.187/api/payment/pay/anonymous-359,1
GET,/api/cart/cart/anonymous-450,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/cart/anonymous-450,1
POST,/api/payment/pay/anonymous-609,500 Server Error: INTERNAL SERVER ERROR for url: http://20.90.153.187/api/payment/pay/anonymous-609,1
GET,/api/cart/update/anonymous-364/UHJ/2,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/update/anonymous-364/UHJ/2,1
GET,/api/cart/cart/anonymous-982,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-345,500 Server Error: INTERNAL SERVER ERROR for url: http://20.90.153.187/api/payment/pay/anonymous-345,1
POST,/api/payment/pay/anonymous-747,429 Client Error: TOO MANY REQUESTS for url: http://20.90.153.187/api/payment/pay/anonymous-747,1
GET,/api/cart/update/anonymous-642/UHJ/2,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/update/anonymous-642/UHJ/2,1
GET,/api/cart/cart/anonymous-489,Remote end closed connection without response,1
POST,/api/shipping/confirm/anonymous-775,404 Client Error:  for url: http://20.90.153.187/api/shipping/confirm/anonymous-775,1
POST,/api/payment/pay/anonymous-17,429 Client Error: TOO MANY REQUESTS for url: http://20.90.153.187/api/payment/pay/anonymous-17,1
POST,/api/payment/pay/anonymous-748,429 Client Error: TOO MANY REQUESTS for url: http://20.90.153.187/api/payment/pay/anonymous-748,1
POST,/api/shipping/confirm/anonymous-847,404 Client Error:  for url: http://20.90.153.187/api/shipping/confirm/anonymous-847,1
GET,/api/cart/cart/anonymous-603,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/cart/anonymous-603,1
GET,/api/cart/update/anonymous-563/EMM/2,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/update/anonymous-563/EMM/2,1
GET,/api/shipping/calc/4569283,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-550/SHCE/1,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-477,404 Client Error: Not Found for url: http://20.90.153.187/api/cart/cart/anonymous-477,1
GET,/api/cart/add/anonymous-945/UHJ/1,Remote end closed connection without response,1
GET,/api/shipping/cities/tr,504 Server Error: Gateway Time-out for url: http://20.90.153.187/api/shipping/cities/tr,2
POST,/api/shipping/confirm/anonymous-791,404 Client Error:  for url: http://20.90.153.187/api/shipping/confirm/anonymous-791,1
GET,/api/cart/cart/anonymous-601,Remote end closed connection without response,1
POST,/api/shipping/confirm/anonymous-836,404 Client Error:  for url: http://20.90.153.187/api/shipping/confirm/anonymous-836,1
GET,/api/cart/cart/anonymous-576,Remote end closed connection without response,1
GET,/api/shipping/calc/5094079,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-965,500 Server Error: INTERNAL SERVER ERROR for url: http://20.90.153.187/api/payment/pay/anonymous-965,1
POST,/api/payment/pay/anonymous-894,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-951/SHCE/1,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-675,Remote end closed connection without response,1
